Time,Open,High,Low,Latest,Change
2025/10/30 19:05,204.5,204.7,204.5,204.55,0.08
2025/10/30 19:06,204.51,204.6,204.51,204.59,0.04
2025/10/30 19:07,204.53,204.54,204.5,204.5013,-0.0887
2025/10/30 19:08,204.5,204.519,204.4,204.4,-0.1013
2025/10/30 19:09,204.41,204.46,204.3745,204.46,0.06
2025/10/30 19:10,204.45,204.62,204.44,204.46,0
2025/10/30 19:11,204.55,204.62,204.55,204.57,0.11
2025/10/30 19:12,204.56,204.62,204.55,204.55,-0.02
2025/10/30 19:13,204.59,204.6199,204.5,204.5,-0.05
2025/10/30 19:14,204.51,204.56,204.439,204.49,-0.01
2025/10/30 19:15,204.45,204.45,204.36,204.4,-0.09
2025/10/30 19:16,204.4583,204.4583,204.31,204.31,-0.09
2025/10/30 19:17,204.37,204.39,204.35,204.35,0.04
2025/10/30 19:18,204.35,204.3948,204.2726,204.33,-0.02
2025/10/30 19:19,204.349,204.3497,204.25,204.2501,-0.0799
2025/10/30 19:20,204.27,204.2825,204.26,204.2701,0.02
2025/10/30 19:21,204.28,204.35,204.26,204.35,0.0799
2025/10/30 19:22,204.32,204.35,204.25,204.25,-0.1
2025/10/30 19:23,204.22,204.27,204.21,204.27,0.02
2025/10/30 19:24,204.27,204.31,204.22,204.2699,-0.0001
2025/10/30 19:25,204.24,204.26,204.24,204.24,-0.0299
2025/10/30 19:26,204.2491,204.2491,204.21,204.23,-0.01
2025/10/30 19:27,204.22,204.27,204.21,204.27,0.04
2025/10/30 19:28,204.25,204.37,204.25,204.35,0.08
2025/10/30 19:29,204.35,204.35,204.27,204.29,-0.06
2025/10/30 19:30,204.28,204.29,204.25,204.25,-0.04
2025/10/30 19:31,204.21,204.2364,204.1298,204.15,-0.1
2025/10/30 19:32,204.15,204.2,204.1,204.12,-0.03
2025/10/30 19:33,204.06,204.1,204.01,204.03,-0.09
2025/10/30 19:34,204.06,204.1709,204.03,204.06,0.03
2025/10/30 19:35,204.07,204.07,204.06,204.06,0
2025/10/30 19:36,204.1,204.15,204.06,204.14,0.08
2025/10/30 19:37,204.2807,204.2853,204.19,204.2853,0.1453
2025/10/30 19:38,204.28,204.28,204.2008,204.25,-0.0353
2025/10/30 19:39,204.24,204.29,204.24,204.2899,0.0399
2025/10/30 19:40,204.29,204.3468,204.29,204.3,0.0101
2025/10/30 19:41,204.349,204.39,204.3039,204.35,0.05
2025/10/30 19:42,204.3888,204.39,204.31,204.3848,0.0348
2025/10/30 19:43,204.39,204.39,204.3388,204.37,-0.0148
2025/10/30 19:44,204.39,204.39,204.34,204.38,0.01
2025/10/30 19:45,204.34,204.37,204.3,204.3,-0.08
2025/10/30 19:46,204.31,204.4,204.31,204.39,0.09
2025/10/30 19:47,204.49,204.49,204.4,204.4,0.01
2025/10/30 19:48,204.4,204.48,204.4,204.41,0.01
2025/10/30 19:49,204.42,204.4399,204.3801,204.4399,0.0299
2025/10/30 19:50,204.4374,204.44,204.4,204.44,0.0001
2025/10/30 19:51,204.44,204.44,204.4,204.4,-0.04
2025/10/30 19:52,204.4499,204.4499,204.43,204.43,0.03
2025/10/30 19:53,204.45,204.45,204.41,204.4399,0.0099
2025/10/30 19:54,204.42,204.45,204.42,204.43,-0.0099
2025/10/30 19:55,204.42,204.51,204.4108,204.51,0.08
2025/10/30 19:56,204.5778,204.6,204.51,204.55,0.04
2025/10/30 19:57,204.55,204.59,204.5,204.51,-0.04
2025/10/30 19:58,204.5001,204.55,204.5001,204.51,0
2025/10/30 19:59,204.55,204.62,204.53,204.5499,0.0399
2025/10/31 4:00,205.89,206.09,205.39,206.09,1.5401
2025/10/31 4:01,206.14,206.14,205.85,205.94,-0.15
2025/10/31 4:02,205.87,205.99,205.85,205.9,-0.04
2025/10/31 4:03,205.85,206.1,205.85,205.9,0
2025/10/31 4:04,205.96,206.15,205.94,206.02,0.12
2025/10/31 4:05,206.02,206.02,205.76,205.94,-0.08
2025/10/31 4:06,205.91,206.05,205.91,206.03,0.09
2025/10/31 4:07,206.03,206.16,206,206.16,0.13
2025/10/31 4:08,206.18,206.32,206.15,206.32,0.16
2025/10/31 4:09,206.31,206.61,206.31,206.59,0.27
2025/10/31 4:10,206.64,206.82,206.49,206.77,0.18
2025/10/31 4:11,206.73,206.77,206.38,206.45,-0.32
2025/10/31 4:12,206.49,206.52,206.33,206.35,-0.1
2025/10/31 4:13,206.29,206.39,206.24,206.34,-0.01
2025/10/31 4:14,206.36,206.36,206.19,206.19,-0.15
2025/10/31 4:15,206.18,206.31,206.18,206.24,0.05
2025/10/31 4:16,206.25,206.42,206.25,206.38,0.14
2025/10/31 4:17,206.4,206.53,206.4,206.53,0.15
2025/10/31 4:18,206.53,206.64,206.4,206.64,0.11
2025/10/31 4:19,206.6,206.7,206.6,206.64,0
2025/10/31 4:20,206.63,206.78,206.63,206.71,0.07
2025/10/31 4:21,206.73,206.8,206.69,206.72,0.01
2025/10/31 4:22,206.74,206.8,206.65,206.65,-0.07
2025/10/31 4:23,206.65,206.85,206.65,206.81,0.16
2025/10/31 4:24,206.76,206.77,206.68,206.77,-0.04
2025/10/31 4:25,206.74,206.74,206.63,206.63,-0.14
2025/10/31 4:26,206.64,206.75,206.64,206.68,0.05
2025/10/31 4:27,206.71,206.71,206.67,206.7,0.02
2025/10/31 4:28,206.73,206.8,206.73,206.74,0.04
2025/10/31 4:29,206.74,206.77,206.69,206.75,0.01
2025/10/31 4:30,206.73,206.8,206.73,206.8,0.05
2025/10/31 4:31,206.79,206.81,206.69,206.8,0
2025/10/31 4:32,206.85,206.91,206.85,206.86,0.06
2025/10/31 4:33,206.9,206.98,206.9,206.98,0.12
2025/10/31 4:34,206.98,206.99,206.93,206.97,-0.01
2025/10/31 4:35,206.97,207.03,206.87,206.98,0.01
2025/10/31 4:36,206.96,206.96,206.75,206.75,-0.23
2025/10/31 4:37,206.75,206.8,206.74,206.8,0.05
2025/10/31 4:38,206.71,206.74,206.65,206.65,-0.15
2025/10/31 4:39,206.72,206.72,206.72,206.72,0.07
2025/10/31 4:40,206.72,206.78,206.72,206.78,0.06
2025/10/31 4:41,206.79,206.8,206.72,206.77,-0.01
2025/10/31 4:42,206.75,206.8,206.71,206.71,-0.06
2025/10/31 4:43,206.7,206.86,206.7,206.85,0.14
2025/10/31 4:44,206.84,206.84,206.6,206.67,-0.18
2025/10/31 4:45,206.63,206.68,206.63,206.68,0.01
2025/10/31 4:46,206.64,206.76,206.64,206.7,0.02
2025/10/31 4:47,206.66,206.71,206.66,206.71,0.01
2025/10/31 4:48,206.68,206.7,206.67,206.67,-0.04
2025/10/31 4:49,206.63,206.73,206.63,206.69,0.02
2025/10/31 4:50,206.7,206.75,206.68,206.75,0.06
2025/10/31 4:51,206.78,206.81,206.75,206.81,0.06
2025/10/31 4:52,206.83,206.86,206.83,206.86,0.05
2025/10/31 4:53,206.9,206.93,206.84,206.92,0.06
2025/10/31 4:54,206.9,206.95,206.9,206.95,0.03
2025/10/31 4:55,206.93,206.95,206.82,206.92,-0.03
2025/10/31 4:56,206.92,206.92,206.8,206.85,-0.07
2025/10/31 4:57,206.83,206.88,206.66,206.66,-0.19
2025/10/31 4:58,206.69,206.69,206.65,206.67,0.01
2025/10/31 4:59,206.66,206.66,206.59,206.61,-0.06
2025/10/31 5:00,206.61,206.61,206.54,206.58,-0.03
2025/10/31 5:01,206.58,206.67,206.58,206.67,0.09
2025/10/31 5:02,206.7,206.85,206.7,206.85,0.18
2025/10/31 5:03,206.85,206.91,206.8,206.89,0.04
2025/10/31 5:04,206.88,206.88,206.75,206.75,-0.14
2025/10/31 5:05,206.78,206.79,206.73,206.74,-0.01
2025/10/31 5:06,206.77,206.77,206.7,206.73,-0.01
2025/10/31 5:07,206.71,206.71,206.67,206.67,-0.06
2025/10/31 5:08,206.67,206.74,206.67,206.72,0.05
2025/10/31 5:09,206.71,206.71,206.71,206.71,-0.01
2025/10/31 5:10,206.71,206.71,206.7,206.7,-0.01
2025/10/31 5:11,206.7,206.72,206.69,206.72,0.02
2025/10/31 5:12,206.74,206.76,206.73,206.74,0.02
2025/10/31 5:13,206.76,206.76,206.7,206.71,-0.03
2025/10/31 5:14,206.76,206.76,206.76,206.76,0.05
2025/10/31 5:15,206.74,206.76,206.69,206.72,-0.04
2025/10/31 5:16,206.7,206.71,206.62,206.66,-0.06
2025/10/31 5:17,206.66,206.66,206.66,206.66,0
2025/10/31 5:18,206.73,206.73,206.73,206.73,0.07
2025/10/31 5:19,206.69,206.69,206.64,206.64,-0.09
2025/10/31 5:20,206.67,206.67,206.6,206.6,-0.04
2025/10/31 5:21,206.69,206.69,206.69,206.69,0.09
2025/10/31 5:22,206.61,206.68,206.61,206.65,-0.04
2025/10/31 5:23,206.64,206.64,206.6,206.6,-0.05
2025/10/31 5:24,206.56,206.6,206.41,206.49,-0.11
2025/10/31 5:25,206.59,206.6,206.55,206.55,0.06
2025/10/31 5:26,206.54,206.6,206.49,206.585,0.035
2025/10/31 5:27,206.51,206.52,206.49,206.49,-0.095
2025/10/31 5:28,206.5,206.54,206.42,206.54,0.05
2025/10/31 5:29,206.55,206.55,206.5,206.5,-0.04
2025/10/31 5:30,206.54,206.54,206.52,206.52,0.02
2025/10/31 5:31,206.54,206.57,206.49,206.55,0.03
2025/10/31 5:32,206.53,206.69,206.51,206.68,0.13
2025/10/31 5:33,206.7,206.7,206.66,206.66,-0.02
2025/10/31 5:34,206.65,206.7,206.65,206.7,0.04
2025/10/31 5:35,206.7,206.76,206.7,206.75,0.05
2025/10/31 5:36,206.72,206.74,206.63,206.64,-0.11
2025/10/31 5:37,206.67,206.68,206.63,206.65,0.01
2025/10/31 5:38,206.65,206.68,206.65,206.65,0
2025/10/31 5:39,206.65,206.72,206.5,206.57,-0.08
2025/10/31 5:40,206.59,206.6,206.52,206.57,0
2025/10/31 5:41,206.6,206.64,206.57,206.64,0.07
2025/10/31 5:42,206.63,206.66,206.57,206.63,-0.01
2025/10/31 5:43,206.69,206.69,206.65,206.65,0.02
2025/10/31 5:44,206.71,206.74,206.64,206.64,-0.01
2025/10/31 5:45,206.69,206.71,206.69,206.7,0.06
2025/10/31 5:46,206.72,206.75,206.7,206.71,0.01
2025/10/31 5:47,206.74,206.85,206.68,206.71,0
2025/10/31 5:48,206.71,206.71,206.57,206.64,-0.07
2025/10/31 5:49,206.65,206.67,206.65,206.67,0.03
2025/10/31 5:50,206.69,206.69,206.67,206.67,0
2025/10/31 5:51,206.68,206.76,206.68,206.73,0.06
2025/10/31 5:52,206.75,206.8,206.73,206.73,0
2025/10/31 5:53,206.74,206.8,206.74,206.8,0.07
2025/10/31 5:54,206.83,206.83,206.72,206.72,-0.08
2025/10/31 5:55,206.79,206.84,206.76,206.77,0.05
2025/10/31 5:56,206.73,206.85,206.72,206.85,0.08
2025/10/31 5:57,206.84,206.91,206.84,206.91,0.06
2025/10/31 5:58,206.9,206.94,206.86,206.93,0.02
2025/10/31 5:59,206.94,207.12,206.76,207.12,0.19
2025/10/31 6:00,207.15,207.3,207.12,207.3,0.18
2025/10/31 6:01,207.31,207.35,207.1,207.15,-0.15
2025/10/31 6:02,207.19,207.23,206.98,206.98,-0.17
2025/10/31 6:03,206.97,206.97,206.8,206.97,-0.01
2025/10/31 6:04,206.99,207.1,206.98,207.06,0.09
2025/10/31 6:05,207.07,207.11,207.05,207.07,0.01
2025/10/31 6:06,207.02,207.09,207.01,207.02,-0.05
2025/10/31 6:07,207.02,207.02,206.94,206.95,-0.07
2025/10/31 6:08,206.95,206.95,206.81,206.87,-0.08
2025/10/31 6:09,206.91,206.92,206.89,206.9,0.03
2025/10/31 6:10,206.9,206.9,206.85,206.85,-0.05
2025/10/31 6:12,206.87,206.96,206.87,206.94,0.09
2025/10/31 6:13,206.94,206.96,206.94,206.96,0.02
2025/10/31 6:14,206.96,206.96,206.85,206.85,-0.11
2025/10/31 6:15,206.84,206.87,206.83,206.83,-0.02
2025/10/31 6:16,206.8,206.86,206.78,206.82,-0.01
2025/10/31 6:17,206.81,206.82,206.77,206.82,0
2025/10/31 6:18,206.82,206.87,206.81,206.87,0.05
2025/10/31 6:19,206.85,206.92,206.85,206.92,0.05
2025/10/31 6:20,206.91,207.1,206.83,207,0.08
2025/10/31 6:21,207.04,207.06,206.95,207.06,0.06
2025/10/31 6:22,207.15,207.15,207.08,207.1,0.04
2025/10/31 6:23,207.1,207.14,207.05,207.06,-0.04
2025/10/31 6:24,207.06,207.14,207.05,207.09,0.03
2025/10/31 6:25,207.07,207.09,206.9,206.98,-0.11
2025/10/31 6:26,207.01,207.03,206.93,206.95,-0.03
2025/10/31 6:27,207,207.02,206.94,207.02,0.07
2025/10/31 6:28,207.04,207.1,207.03,207.1,0.08
2025/10/31 6:29,207.06,207.1,207.06,207.06,-0.04
2025/10/31 6:30,207.14,207.4,207.1,207.4,0.34
2025/10/31 6:31,207.4,207.44,207.28,207.36,-0.04
2025/10/31 6:32,207.4,207.44,207.4,207.42,0.06
2025/10/31 6:33,207.38,207.38,207.22,207.37,-0.05
2025/10/31 6:34,207.39,207.39,207.29,207.35,-0.02
2025/10/31 6:35,207.32,207.32,207.21,207.24,-0.11
2025/10/31 6:36,207.3,207.3,207.25,207.25,0.01
2025/10/31 6:37,207.25,207.36,207.25,207.3,0.05
2025/10/31 6:38,207.35,207.35,207.29,207.29,-0.01
2025/10/31 6:39,207.3,207.3,207.26,207.3,0.01
2025/10/31 6:40,207.25,207.26,207.16,207.16,-0.14
2025/10/31 6:41,207.19,207.19,207.17,207.17,0.01
2025/10/31 6:42,207.15,207.21,207.12,207.13,-0.04
2025/10/31 6:43,207.12,207.14,207.02,207.02,-0.11
2025/10/31 6:44,207.04,207.14,207.04,207.14,0.12
2025/10/31 6:45,207.15,207.2,207.15,207.2,0.06
2025/10/31 6:46,207.2,207.29,207.2,207.28,0.08
2025/10/31 6:47,207.29,207.31,207.24,207.24,-0.04
2025/10/31 6:48,207.24,207.26,207.225,207.25,0.01
2025/10/31 6:49,207.24,207.33,207.23,207.33,0.08
2025/10/31 6:50,207.31,207.35,207.31,207.35,0.02
2025/10/31 6:51,207.31,207.37,207.3,207.37,0.02
2025/10/31 6:52,207.36,207.37,207.34,207.37,0
2025/10/31 6:53,207.37,207.38,207.34,207.35,-0.02
2025/10/31 6:54,207.34,207.39,207.25,207.28,-0.07
2025/10/31 6:55,207.28,207.3,207.06,207.07,-0.21
2025/10/31 6:56,207.05,207.06,206.77,206.83,-0.24
2025/10/31 6:57,206.92,207.03,206.89,206.97,0.14
2025/10/31 6:58,206.95,206.97,206.87,206.93,-0.04
2025/10/31 6:59,206.87,206.89,206.72,206.75,-0.18
2025/10/31 7:00,206.72,206.88,206.57,206.71,-0.04
2025/10/31 7:01,206.71,206.77,206.65,206.77,0.06
2025/10/31 7:02,206.75,206.88,206.7,206.73,-0.04
2025/10/31 7:03,206.73,206.73,206.6,206.6,-0.13
2025/10/31 7:04,206.57,206.57,206.19,206.31,-0.29
2025/10/31 7:05,206.32,206.66,206.32,206.53,0.22
2025/10/31 7:06,206.51,206.65,206.49,206.56,0.03
2025/10/31 7:07,206.59,206.65,206.58,206.64,0.08
2025/10/31 7:08,206.65,206.75,206.65,206.73,0.09
2025/10/31 7:09,206.74,206.83,206.74,206.77,0.04
2025/10/31 7:10,206.8,206.83,206.61,206.75,-0.02
2025/10/31 7:11,206.72,206.75,206.72,206.72,-0.03
2025/10/31 7:12,206.72,206.76,206.6,206.76,0.04
2025/10/31 7:13,206.78,206.81,206.69,206.7,-0.06
2025/10/31 7:14,206.79,206.8,206.72,206.8,0.1
2025/10/31 7:15,206.8,206.85,206.74,206.74,-0.06
2025/10/31 7:16,206.73,206.77,206.73,206.75,0.01
2025/10/31 7:17,206.8,206.87,206.79,206.79,0.04
2025/10/31 7:18,206.77,206.82,206.7,206.78,-0.01
2025/10/31 7:19,206.72,206.75,206.65,206.66,-0.12
2025/10/31 7:20,206.66,206.7,206.65,206.69,0.03
2025/10/31 7:21,206.71,206.72,206.6,206.6,-0.09
2025/10/31 7:22,206.64,206.85,206.64,206.85,0.25
2025/10/31 7:23,206.81,206.89,206.76,206.8,-0.05
2025/10/31 7:24,206.82,206.86,206.79,206.8,0
2025/10/31 7:25,206.85,206.85,206.81,206.81,0.01
2025/10/31 7:26,206.84,206.9,206.84,206.9,0.09
2025/10/31 7:27,206.88,206.88,206.83,206.83,-0.07
2025/10/31 7:28,206.85,206.89,206.85,206.89,0.06
2025/10/31 7:29,206.87,206.92,206.87,206.92,0.03
2025/10/31 7:30,206.9,206.94,206.85,206.85,-0.07
2025/10/31 7:31,206.85,206.85,206.72,206.79,-0.06
2025/10/31 7:32,206.81,206.85,206.76,206.76,-0.03
2025/10/31 7:33,206.75,206.8,206.74,206.8,0.04
2025/10/31 7:34,206.79,206.86,206.79,206.84,0.04
2025/10/31 7:35,206.8,206.8,206.74,206.78,-0.06
2025/10/31 7:36,206.78,206.83,206.78,206.83,0.05
2025/10/31 7:37,206.82,206.85,206.82,206.82,-0.01
2025/10/31 7:38,206.8,206.8,206.73,206.76,-0.06
2025/10/31 7:39,206.75,206.75,206.49,206.52,-0.24
2025/10/31 7:40,206.55,206.68,206.55,206.68,0.16
2025/10/31 7:41,206.6,206.68,206.57,206.67,-0.01
2025/10/31 7:42,206.68,206.73,206.68,206.7,0.03
2025/10/31 7:43,206.7,206.75,206.7,206.72,0.02
2025/10/31 7:44,206.74,206.75,206.7,206.71,-0.01
2025/10/31 7:45,206.69,206.8,206.69,206.7,-0.01
2025/10/31 7:46,206.7,206.72,206.67,206.685,-0.015
2025/10/31 7:47,206.73,206.8,206.73,206.79,0.105
2025/10/31 7:48,206.82,206.89,206.82,206.85,0.06
2025/10/31 7:49,206.86,206.95,206.86,206.94,0.09
2025/10/31 7:50,206.95,207.21,206.94,207.18,0.24
2025/10/31 7:51,207.209,207.209,207.13,207.16,-0.02
2025/10/31 7:52,207.2,207.22,207.15,207.2,0.04
2025/10/31 7:53,207.181,207.22,207.17,207.17,-0.03
2025/10/31 7:54,207.19,207.23,207.13,207.15,-0.02
2025/10/31 7:55,207.15,207.15,207,207.01,-0.14
2025/10/31 7:56,207.02,207.13,207.02,207.13,0.12
2025/10/31 7:57,207.11,207.11,207.04,207.08,-0.05
2025/10/31 7:58,207.109,207.14,207.1,207.12,0.04
2025/10/31 7:59,207.11,207.12,207.08,207.12,0
2025/10/31 8:00,206.8,207.44,204.51,207.2499,0.1299
2025/10/31 8:01,205.84,207.3,204.55,207.23,-0.0199
2025/10/31 8:02,207.0997,207.23,206.6197,207.19,-0.04
2025/10/31 8:03,207.23,207.3,207.23,207.3,0.11
2025/10/31 8:04,207.3013,207.34,207.22,207.22,-0.08
2025/10/31 8:05,207.23,207.2899,207.21,207.22,0
2025/10/31 8:06,207.2494,207.2494,207.15,207.1899,-0.0301
2025/10/31 8:07,207.18,207.23,207.1508,207.19,0.0001
2025/10/31 8:08,207.23,207.34,207.23,207.3292,0.1392
2025/10/31 8:09,207.33,207.37,207.3038,207.3599,0.0307
2025/10/31 8:10,207.36,207.37,207.34,207.36,0.0001
2025/10/31 8:11,207.3606,207.38,207.3,207.36,0
2025/10/31 8:12,207.33,207.35,207.32,207.35,-0.01
2025/10/31 8:13,207.33,207.36,207.32,207.33,-0.02
2025/10/31 8:14,207.32,207.35,207.3,207.32,-0.01
2025/10/31 8:15,207.3494,207.37,207.33,207.3501,0.0301
2025/10/31 8:16,207.35,207.37,207.33,207.35,-0.0001
2025/10/31 8:17,207.33,207.38,207.31,207.36,0.01
2025/10/31 8:18,207.34,207.34,207.19,207.28,-0.08
2025/10/31 8:19,207.27,207.35,207.27,207.34,0.06
2025/10/31 8:20,207.3,207.34,207.29,207.32,-0.02
2025/10/31 8:21,207.33,207.3499,207.29,207.29,-0.03
2025/10/31 8:22,207.3001,207.35,207.29,207.2999,0.0099
2025/10/31 8:23,207.2903,207.36,207.29,207.3501,0.0502
2025/10/31 8:24,207.3401,207.37,207.3301,207.35,-0.0001
2025/10/31 8:25,207.36,207.43,207.33,207.43,0.08
2025/10/31 8:26,207.43,207.5,207.35,207.3898,-0.0402
2025/10/31 8:27,207.38,207.3901,207.3,207.34,-0.0498
2025/10/31 8:28,207.34,207.34,207.17,207.24,-0.1
2025/10/31 8:29,207.2249,207.2699,207.21,207.25,0.01
2025/10/31 8:30,207.25,207.3,207.19,207.3,0.05
2025/10/31 8:31,207.3,207.3039,207.26,207.3,0
2025/10/31 8:32,207.27,207.27,207.1,207.13,-0.17
2025/10/31 8:33,207.13,207.13,207.0006,207.09,-0.04
2025/10/31 8:34,207.07,207.16,207.07,207.16,0.07
2025/10/31 8:35,207.15,207.17,206.94,207.1,-0.06
2025/10/31 8:36,207.04,207.05,206.83,206.96,-0.14
2025/10/31 8:37,206.9506,206.9738,206.79,206.83,-0.13
2025/10/31 8:38,206.8,207.05,206.8,207.03,0.2
2025/10/31 8:39,207.0249,207.17,207,207.06,0.03
2025/10/31 8:40,207.04,207.04,206.9,206.9,-0.16
2025/10/31 8:41,206.94,206.96,206.7801,206.7801,-0.1199
2025/10/31 8:42,206.7965,206.8889,206.78,206.83,0.0499
2025/10/31 8:43,206.85,206.95,206.8,206.92,0.09
2025/10/31 8:44,206.9199,206.92,206.8,206.8301,-0.0899
2025/10/31 8:45,206.84,206.84,206.7718,206.81,-0.0201
2025/10/31 8:46,206.82,206.8393,206.78,206.78,-0.03
2025/10/31 8:47,206.76,206.7981,206.75,206.77,-0.01
2025/10/31 8:48,206.78,206.85,206.78,206.82,0.05
2025/10/31 8:49,206.82,206.9,206.8121,206.84,0.02
2025/10/31 8:50,206.83,206.9476,206.82,206.925,0.085
2025/10/31 8:51,206.9,206.94,206.82,206.9094,-0.0156
2025/10/31 8:52,206.87,207.03,206.87,207.0296,0.1202
2025/10/31 8:53,207.0101,207.11,207,207.1001,0.0705
2025/10/31 8:54,207.11,207.17,207.1099,207.17,0.0699
2025/10/31 8:55,207.17,207.19,207.02,207.02,-0.15
2025/10/31 8:56,207.025,207.12,207.0001,207.0001,-0.0199
2025/10/31 8:57,207.04,207.04,206.8,206.93,-0.0701
2025/10/31 8:58,206.9,206.95,206.88,206.89,-0.04
2025/10/31 8:59,206.9015,206.96,206.72,206.7968,-0.0932
2025/10/31 9:00,206.75,206.83,206.74,206.8002,0.0034
2025/10/31 9:01,206.8,206.88,206.7811,206.88,0.0798
2025/10/31 9:02,206.88,206.9,206.85,206.8787,-0.0013
2025/10/31 9:03,206.87,206.8778,206.8,206.82,-0.0587
2025/10/31 9:04,206.87,206.89,206.82,206.87,0.05
2025/10/31 9:05,206.87,206.88,206.83,206.838,-0.032
2025/10/31 9:06,206.8299,206.85,206.76,206.7767,-0.0613
2025/10/31 9:07,206.7699,206.87,206.76,206.8613,0.0846
2025/10/31 9:08,206.8401,206.86,206.6,206.66,-0.2013
2025/10/31 9:09,206.63,206.7601,206.6101,206.76,0.1
2025/10/31 9:10,206.75,206.75,206.65,206.65,-0.11
2025/10/31 9:11,206.62,206.7,206.55,206.69,0.04
2025/10/31 9:12,206.6516,206.76,206.6516,206.69,0
2025/10/31 9:13,206.66,206.81,206.66,206.81,0.12
2025/10/31 9:14,206.8399,206.84,206.7,206.7097,-0.1003
2025/10/31 9:15,206.68,206.72,206.62,206.66,-0.0497
2025/10/31 9:16,206.64,206.64,206.55,206.6,-0.06
2025/10/31 9:17,206.6,206.62,206.5741,206.6,0
2025/10/31 9:18,206.57,206.58,206.51,206.51,-0.09
2025/10/31 9:19,206.5,206.64,206.5,206.61,0.1
2025/10/31 9:20,206.6101,206.7,206.6101,206.6893,0.0793
2025/10/31 9:21,206.69,206.69,206.5699,206.5999,-0.0894
2025/10/31 9:22,206.64,206.6599,206.59,206.62,0.0201
2025/10/31 9:23,206.6,206.66,206.59,206.65,0.03
2025/10/31 9:24,206.67,206.7596,206.67,206.7098,0.0598
2025/10/31 9:25,206.73,206.94,206.726,206.85,0.1402
2025/10/31 9:26,206.85,206.96,206.8147,206.89,0.04
2025/10/31 9:27,206.88,207,206.82,206.9,0.01
2025/10/31 9:28,206.8,206.9,206.62,206.69,-0.21
2025/10/31 9:29,206.66,206.72,206.36,206.52,-0.17
2025/10/31 9:30,206.45,207.08,206,206.55,0.03
2025/10/31 9:31,206.5599,206.9359,206.01,206.415,-0.135
2025/10/31 9:32,206.4183,206.95,206.3,206.69,0.275
2025/10/31 9:33,206.6704,206.78,206.45,206.61,-0.08
2025/10/31 9:34,206.615,207.11,206.53,206.9751,0.3651
2025/10/31 9:35,206.975,207.31,206.84,207.12,0.1449
2025/10/31 9:36,207.13,207.73,207.09,207.61,0.49
2025/10/31 9:37,207.6165,207.97,207.48,207.83,0.22
2025/10/31 9:38,207.83,207.88,207.11,207.4382,-0.3918
2025/10/31 9:39,207.445,207.76,207.38,207.4901,0.0519
2025/10/31 9:40,207.49,207.5299,207.11,207.1399,-0.3502
2025/10/31 9:41,207.125,207.19,206.62,206.8,-0.3399
2025/10/31 9:42,206.82,207.4222,206.76,207.42,0.62
2025/10/31 9:43,207.43,207.43,206.99,207.03,-0.39
2025/10/31 9:44,207.025,207.0499,206.845,206.9112,-0.1188
2025/10/31 9:45,206.91,207.17,206.65,206.66,-0.2512
2025/10/31 9:46,206.655,206.7101,206.4,206.58,-0.08
2025/10/31 9:47,206.58,206.7399,206.33,206.72,0.14
2025/10/31 9:48,206.73,206.84,206.42,206.549,-0.171
2025/10/31 9:49,206.55,206.66,206.39,206.47,-0.079
2025/10/31 9:50,206.49,206.66,206.27,206.31,-0.16
2025/10/31 9:51,206.319,206.44,206.2,206.3,-0.01
2025/10/31 9:52,206.3,206.64,206.2,206.335,0.035
2025/10/31 9:53,206.3318,206.61,205.95,205.9948,-0.3402
2025/10/31 9:54,206,206.04,205.265,205.71,-0.2848
2025/10/31 9:55,205.71,206.01,205.58,205.77,0.06
2025/10/31 9:56,205.75,205.93,205.62,205.755,-0.015
2025/10/31 9:57,205.75,205.85,205.48,205.82,0.065
2025/10/31 9:58,205.82,205.9,205.51,205.57,-0.25
2025/10/31 9:59,205.56,205.57,205.1,205.22,-0.35
2025/10/31 10:00,205.225,205.2899,204.95,205.04,-0.18
2025/10/31 10:01,205.0582,205.36,205.0116,205.31,0.27
2025/10/31 10:02,205.325,205.6799,205.29,205.32,0.01
2025/10/31 10:03,205.33,205.38,204.95,205.25,-0.07
2025/10/31 10:04,205.27,205.4501,204.8,204.8247,-0.4253
2025/10/31 10:05,204.815,205.28,204.78,205.225,0.4003
2025/10/31 10:06,205.255,205.72,205.13,205.6768,0.4518
2025/10/31 10:07,205.67,205.6999,205.41,205.5699,-0.1069
2025/10/31 10:08,205.558,205.94,205.551,205.89,0.3201
2025/10/31 10:09,205.8852,205.9,205.67,205.8298,-0.0602
2025/10/31 10:10,205.81,205.98,205.7,205.88,0.0502
2025/10/31 10:11,205.88,205.94,205.57,205.68,-0.2
2025/10/31 10:12,205.71,205.93,205.68,205.7409,0.0609
2025/10/31 10:13,205.765,205.77,205.4111,205.42,-0.3209
2025/10/31 10:14,205.43,205.75,205.4001,205.63,0.21
2025/10/31 10:15,205.5901,205.64,205.32,205.4844,-0.1456
2025/10/31 10:16,205.495,205.65,205.2712,205.3,-0.1844
2025/10/31 10:17,205.31,205.3251,204.8,204.88,-0.42
2025/10/31 10:18,204.89,205.1923,204.85,205.13,0.25
2025/10/31 10:19,205.15,205.44,205.02,205.4201,0.2901
2025/10/31 10:20,205.4391,205.49,205.19,205.23,-0.1901
2025/10/31 10:21,205.22,205.2365,204.62,204.7399,-0.4901
2025/10/31 10:22,204.73,205.06,204.65,204.98,0.2401
2025/10/31 10:23,204.9999,205.25,204.97,205.19,0.21
